,names,reviewText,reviewRating,label
331,cafes_list,"My best new boba place in town!! Fresh brew teas and fresh taro, yum!! I am coming here from now on...very legit and comparable to boba places in Cali.",5-star,positive
332,cafes_list,I had never been there before. Surprisingly busy early on a Sunday. Service was quick food was better than average at a price that was tough to beat. A little far for me to go on a regular basis but if you live in the neighbourhood check it out.,4-star,positive
333,cafes_list,Used to come here all the time....it has doubled in size and the interest in the place has kept pace. A cross between 50's diner and hipster coffee shop the atmosphere is a welcome break from chain coffee shops and breakfast restaurants.,4-star,positive
334,cafes_list,"Fresh, clean and friendly. I just had an avocado blt with mushroom soup & it was delightful. Grabbed a must i to go and it was perfectly made and good coffee.",5-star,positive
335,cafes_list,"This place used to be a lot better, haven't been here for a couple years. I will not be returning. . . . Service was ok, staff was mostly friendly and helpful. Food was not so great. The meals that we had ordered included the hash browns, when the food arrived at the table the hash browns were luke warm at best. We informed the staff, and they brought us a small plate of fresh hash browns right away. They were equally as cold. None of the staff came back to see if we were satisfied. . . . The rest of the meal was adequate, but certainly not worth what we paid. The Americano coffee was pretty good. The whole place is looking pretty tired, and needs a good facelift and cleaning, and some fresh water in the mop bucket would go a long ways when cleaning the bathroom floors. Best to spend your money somewhere else.",1-star,negative
336,cafes_list,"Stopped in for a lunch hour break with 2 colleagues. Cadence is a reliable resto with good food, but I have not been in years. Two of us ordered a traditional breakfast with eggs, potatoes and sausage and one of us had the burger. The sausage was a little sweet and boring and the potatoes were not really browned so they lacked some crispiness I was expecting. Overall the food was good, but I'd like to see them kick it up with an exceptional meat and crispy spuds. It was a warm day and it was HOT inside the resto. They could have had a few fans to move the air around. The resto has a vintage coffee house feel, but also feels a bit grubby and worn. The staff at the counter were not terribly interested in anything but their own conversation. I hate it when I feel like I'm putting them out because I'm placing my order. Food *** Service ** Atmosphere ***",3-star,negative
337,cafes_list,"I used to LOVE this hidden breakfast joint! The place has a great community vibe. They have great coffee, and the baked goods are amazing. I often get The Breakaway. Seating can be hard to find at peak times (because the locals know best!), so better to go early. They have a picnic table out back which is nice to eat at on sunny days. A simple, no fuss diner with friendly staff and good food! I always LOVE going to Cadence. Update : my last two visits have not been as pleasant. Food has been going downhill as of late. Unsure if it is a new Chef or what but very disappointing.",2-star,negative
338,cafes_list,Haven't been here in awhile and certainly won't go back. The food wasn't bad but the price was shocking. $9 for a bowl of soup and a bun? Seriously??? I was stunned when the food was delivered to our table. I would say we got a cup and a half of soup at most. My friend had a sandwich for $14. At least she didn't leave hungry like I did. Left feeling completely ripped off. Sorry Cadence but I am done with you once and for all.,1-star,negative
339,cafes_list,"I enjoyed my experience here this morning. I had the ""Traditional Breakfast"" with sausage, poached eggs, hashbrowns & rye toast. Everything was fresh and properly prepared. The coffee was good, better than Dennys, Ricky's or Humptys. The decor is 50's diner style but with vibrant art on the walls. Music was not too loud. The place was busy but not packed. I will eat here again.",4-star,positive
340,cafes_list,"I like diners and they're few and far in between in Calgary nowadays. This place is set up cafeteria style - order (eggs benny!), pay, grab a number and (hopefully) find a table. I don't think there's ever been a time here where it it's not busy. And there's no reason it shouldn't be - food's decent (the hashbrowns could be more crisp), service is efficient and it's clean.",4-star,positive
341,cafes_list,"We had driven by here so often and it's always crowded. The street appeal was not so good however, we decided that if so many people were inside, there had to be something going on. There was! The breakfast huevos rancheros is amazing! The coffee is excellent (finally a place that knows how to make coffee!), the carrot cake is delish and so much more. We've been there several times now and it will always be a cozy, funky place to go and eat. What a great find for Bowness!",4-star,positive
342,cafes_list,"Quality coffee, incredible food, and a classic diner feel - cadence dine is an authentic part of the Bowness community. It's all about the little things. Little things like read vinyl and checkered floors.",5-star,positive
343,cafes_list,"Cadence moves at a good pace. Service is friendly and quick. They have daily specials which I'll come back to check out - but this time I stuck with the classic breakfast. Standard fare, but eggs were a bit undercooked - I'd order one hardness level more next time. Inside the dining area is spacious for a breakfast place and the background music isnt overwhelming for conversation. The tables -of which there are 9 - had reasonable turnover, and there is more than enough counter seating if in a group of two or solo. Many people ordered breakfast to go and they didn't wait long before they could be on their way. Coffee here is very good - even just a standard cup of joe was great. If i lived in Bowness I'd come back just for that. Overall I would recommend this for a decent standard breakfast place and will come back next time I'm in the area.",4-star,positive
344,cafes_list,"We have lived in Bowness for over a year and honestly drove by this place so many times. Little did we know until today what a treasure it is! The staff were friendly and the atmosphere was so reminiscent of my native Vancouver in earlier years. We both ordered Huevos Rancheros which were amazing! Sorry, we forgot to take a photo because we were so busy just taking it all in. My partner is Mexican and although this is not how Huevos Rancheros are made in Mexico, he also said these were fabulous! Unlike another reviewer who reported them to be cold and dried out, these were hot, fresh and absolutely delicious. We love our coffee and it's rare to have us say that the coffee was good ~ It was!! All in all, this is our new haunt for late breakfast or brunch and, we can't wait to try the burgers and other fare. By the way, we arrived at 11:45 so it was super busy and still everything arrived quickly! We will go back for sure!",5-star,positive
345,cafes_list,"very good coffee, but breakfasts are horrible there, avoid the huevos rancheros the refritos were dried out on the stale tortilla and eggs were cold by the time they served them. I still pop in for coffee and a cookie from time to time, just won't do hot food there bleh!",2-star,negative
346,cafes_list,"The husband and I tried Cadence Coffee on a Saturday morning after dropping off our car at Crystal Glass across the street. We ordered a traditional breakfast of eggs, toast and ham. The coffee was decent and I always love places that serve Mighty Leaf tea, which Cadence does. Like Vendome, this place requires you to order at the counter, find a table and the staff will bring you your order. It gets really busy and we could barely find a free table since it seemed like most people went there to meet up with friends and family to chat for a long time over breakfast and a cup of coffee. I can see why Cadence is a neighborhood gem and its a good place to try if you're ever in the area.",4-star,positive
347,cafes_list,"Coffee could be better (but then I do have a more 'European' preference in that regard, so tend to find most Canadian coffee very weak), but the food is excellent and reasonably priced.",4-star,positive
348,cafes_list,"Great café in Bowness. Coffee and a breakfast bagle are my go to there. Service can be a little slow at times but the end result is worth the wait. Try Cadence, their retro décor and atmosphere and especially the fact they remember the names of their regulars is great. Like eating in my moms kitchen!",4-star,positive
349,cafes_list,"I quite liked this little cafe for breakfast.We went at 10am on a Sunday and it was busy but not too busy that we had to wait to long. The cafe itself almost looks 50 and the decor is very cool. Apon entering the cafe you order your breakfast, coffees ect at the till and then you are given a number and you can go find any table you want and they will deliver your food out to you (drinks you have to pick up at the counter). The food was fairly good as well - no complaints. I ordered the benny and asked for my eggs poached hard and they came out that way which was a bonus (alot of the time at other places they don't when I order it) The only downside was nobody ever came up to us after getting our food to check on us - I'm not sure if this is just something they don't do or if they were too busy. Either way it was a decent experience here.",3-star,negative
350,cafes_list,Love this place. Consistently good food. Fantastic coffee. Very good value as well. Love to meet people here for breakfast and a coffee. Saturday a.m. can be especially busy though so be prepared to wait.,5-star,positive
351,cafes_list,"I have been here for breakfast a few times. Have thoroughly enjoyed everything I have tried. Once ordered yogurt with granola and fruit. It came with beautiful fresh fruit. Couldn't have asked for better. The coffee is excellent, too.",5-star,positive
352,cafes_list,"The people at Cadence welcome us with there cheerful disposition and great espresso drinks. The breakfast is particularly good, especially the breakfast club!",5-star,positive
353,cafes_list,"I've been a few times now, and I'm torn about this one. It has a great atmosphere, the menu has a lot of things I enjoy, and the food has always been good. But there's always a few things that leave me wanting just a little bit more. Many of the sandwiches come with under-seasoned and undercooked hashbrowns. And today the toast in my club sandwich came out cold and way too crunchy. It basically shredded the roof my mouth to pieces, and I felt like i was eating a grenade of razor blades. But the ingredients were so fresh and the sandwich so well constructed that I still enjoyed it. It's so close to being a great place. I think the employees need to just care a little more (they kind of act like they're too cool to be there), and they'll have a home run.",4-star,positive
354,cafes_list,"Every time I go here, I am reminded how much I shouldn't go. The owner doesn't seem to care about customers at all. Today at lunch they were playing ""thrash"" and I suggested that the crowd of 40+ ers might appreciate a different choice. They said they were supporting CJSW and they wouldn't change it. Food is average and everything is over-priced. Skip this place and go somewhere else.",1-star,negative
355,cafes_list,"Only been here for breakfast/brunch and it was great. I had an omelet and my friend the traditional type of breakfast(eggs,toast,bacon etc) and both looked and tasted great. The coffee was so good and they were kind enough to give me a ""to go"" cup to enjoy when I was leaving. Prices are average and portions are as well. The place is busy on a Sunday morning but was worth waiting! Will go again and also try to go for lunch too. A great place in Bowness.",5-star,positive
356,cafes_list,"I love Cadence. A long time resident of Bowness, I had been longing for a ""real"" coffee shop - one that would make something a bit more inventive than just drip coffee (read: lattes, espresso, etc.) - since I was in high school. Then along came Cadence. I don't stop in nearly as often as I'd like, but when I do, it's always fantastic. The coffee - both brewed and espresso-based - is rich and delicious, the food is scrumptious, the pies are HUGE and the staff are friendly and provide quick service, even during the morning rush. Altogether, the location, atmosphere, decor, service, food/drink and overall vibe adds something to my neighbourhood that I love. If you find yourself in downtown Bowness on a sunny afternoon - or even on a drizzly one - be sure to stop in.",4-star,positive
357,cafes_list,"Great little cafe/diner in Bowness. Decor is retro, and the whole cafe was very spacious. Service is a bit weak, but food is excellent! I had the tandoori lamb burger - YUM! Seriously tasty. My side salad had avocados and sunflower seeds and almonds in it. Double yum. I hardly ever venture out to Bowness, but I may have to more often now, just for Cadence!",4-star,positive
358,cafes_list,"I wish I lived in Bowness so I could come here more often! The space is bright and funky - like a burst of sunshine. While it is reminiscent of a diner, the coffee here is miles above the quality I normally find at a diner. It is first and foremost a coffee shop. There are fresh baked goods made every morning in their ovens, but if you want something more substantial there are plenty of options. I had the breakfast bagel and was asked my preference of bagel, cheese, and toppings. There was the standard toasted bagel (and not the giant kind, the normal size!), tomato, cheese, etc but the addition of alfalfa sprouts kept it fresh and light. Overall? If you have flexibility with your locations for coffee/breakfast meetings make the effort to meet someone there. They'll have a full stomach and a great mood to match!",5-star,positive
359,cafes_list,"Cadence is a cafe that marches to its own beat. This little fixture in Bowness is best described as a coffee shop with a distinct diner flare. From the red walls and metal accents to the checkered floors and the retro diner stools at the counter, Cadence is a funky little joint to come for breakfast, lunch, or just a coffee. I walked in on a Saturday morning and the place was hopping, but I didn't have to wait long to place my order at the counter for an Americano and date square to go. While waiting, I had a chance to peruse the menu on the chalkboard, and observe many happy noshers clearly pleased with their orders. My Americano was seriously one of the best I've had in Calgary, and the date square was just right as an accompaniment. I'm definitely going to revisit this cool neighbourhood hangout for a meal next time. This place is cool beans, man.",5-star,positive
360,cafes_list,"Way overpriced but delicious. $26.85 for an omlette, egg-witch, and one coffee. The breakfast menu isn't really anything unique. Various types of eggs, egg-wiches, meat, and veg options. The eggs were good (but not as good as farm fresh), the bread was fresh, but in proportion to cost and inspiration of the menu, this place ain't much. Considering this places costs double a breakfast at a cheap diner in Toronto's Queen West (where real estate is double) yet only slightly better, I'm not going to give this place more than 2 stars. Service is pretty weak. It's self service yet they have a tip jar at the cashier and the debit machine asks if the payer would like to tip. I really dislike that sense of entitlement. They aren't rude, and I don't demand some bubbly idiot in a short skirt to ask me how my day is going, but, despite staffers hanging out behind the bar we were sitting at, they never said obligatory customer service remarks such as: ""thanks"", ""may i bring you anything"", ""may i refill your coffee"", and ""how was this meal?"". I even asked one for tobasco and she pointed at the condiment table at the other end. This place has the potential to give something unique but they just keep it simple for the lowest common denominator. I'm worried that our city is turning into vancouver.",2-star,negative
361,cafes_list,"Cadence is probably the best coffee shop in Bowness. It's right on Bowness Road so you can't miss it if you're in the area. It's the perfect little diner/cafe to stop in and have a java or a sandwich. It may be a little pricey for a coffee shop, but I think it's totally worth it. It's just a very interesting place to sit around in for a couple of hours, read your book, or chat with some locals. It almost seems like Cadence is a bit out of place in Bowness, but it works perfectly. I find it odd, however, that it is only open until 4pm weeknights and 3pm on Sunday. It would seem like they could make so much better business if they would stay open a little longer. I really enjoy Cadence for what it is, a cute cafe diner. If ever I'm in dire need of coffee and am in the Bowness area, Cadence is where I go.",4-star,positive
362,cafes_list,"Very fast service, not much atmosphere but that's ok it's mostly a take out place. Ordered the pad kee Mao ! Delicious. It is a little different than what I am used to but the flavor is definitely there!",4-star,positive
363,cafes_list,No sweet n sour on the chicken. Also no veg in the fried rice. Curry was water and no flavor and few carrot and lots potato lil chicken. Plus the salad taste like needs a wash. Spring rolls were the highlight and that isn't saying a thing at all. Overall just a bad experience and when we tried to pay. No cards only cash and no ATM almost just left and wish we had. Never again,1-star,negative
364,cafes_list,"I was looking for dinner delivery food one night, and I found this places menu on eat24. I had seen this place driving home from work, so I checked their rating on yelp, saw what I thought were some bold claims, but decided I would give it a shot. I was blown away. Delicious food. legitimate spicy food with tons of flavor. If you're in the area, hit it up.",5-star,positive
365,cafes_list,"So, just so everyone knows, this place recently underwent significant changes. No more $6.50 all day menu. Most of the reviews here are referring to the old setup and menu of this restaurant. The former owners of King & I on Maryland are helping out the owner of this place, and the new menu is identical to King & I (including dishes, prices, and even font!). So, you're looking to pay around $10 for an entree at dinner time. They do have a lunch menu with entree, fried rice, and spring roll for $6.50-7.50, depending on meat. Like King & I, the food is delicious. Good portions, lots of flavor. The inside of this place is teeny tiny, with just a few tables, but it's a great option for takeout or delivery (delivery fee is $2). Overall, if you like King & I, you'll like this place. It's good food for a pretty decent price, and it's the best option in this area.",4-star,positive
366,cafes_list,Oh so good. I had the Chx Satay w/ peanut sauce and every bite was delicious! My dad shared his Chx Chow Mein and we were very satisfied when we left. The waiter was very nice and polite. The bathroom was spotless. Going back there very soon.,5-star,positive
367,cafes_list,"Awesome eatery, feels just like home. Authentic Thai cooking with humble customer service. It's a hidden joint; but none the less serves quality food (No MSG). Has vintage appeal and makes a perfect quick lunch spot or last minute dinner meal. An absolute must try for locals and passerbyers!",5-star,positive
368,cafes_list,"I love this place, small and quaint and let's not forget to mention how amazing the food is...low prices for incredible food....must must must check it out.",5-star,positive
369,cafes_list,"My food was not warm nor tasted good after I heated it up. Way too expensive for the quality. Are you able to put emojis on Yelp? If so, I'd like to insert a trashcan emoji here",1-star,negative
370,cafes_list,"Way to expensive. Plus now their Wood fire pizza oven is broken and they are serving SLICES of pizza instead of personal pizzas. The Employees of State Farm deserve better than this expensive crap they serve. Eurest is NOT the company anyone wants to cook for them. They are slow, expensive, and just plain don't give a crap about the people cooking or eating their food. Not to mention they have probably the WORST hours here imaginable. A lot of employees here work until AT LEAST 7pm, they are sure missing out on a lot of money. I hope that everyone stops eating here and makes them change their game plan or close down.",1-star,negative
371,cafes_list,"Recent changes led to the removal of the daily option of a protein (5-6 oz roasted chicken or turkey) plus two delicious sides (ie, qinuoa, asperagus, sweet potatoe) for $7.99. I use to eat this daily but now this option is removed with nothing comparable in quality and healthiness. I've come by a few times and nothing has interested me in their selection as it's mostly fried food and complex carbs. Today I decided to give it another try and purchased an Asian bowl for $7.99. It came with a scoop of white rice, about 2oz of chicken and small amounts of fresh veggies. A pretty small portion for the price. I gave this feedback in person to a few of the staff, but they just shrugged it off. I'm hopeful the owner will see this and consider the feedback because I would love to frequent this place again since it's a convenient location.",1-star,negative
372,cafes_list,"They have raised their already high prices again. Today I got 3 chicken strips and what would be the equivalent of a fry from in and out and spent 10 dollars. The 3 chicken strips were 6 dollars and the frys were 3.50. They need to lower their prices if they are going to give such little amount of food. Several of the employees have complained about the prices that I spoke to also but they blame it on the expensive rent they have to pay and say that is why the food is so expensive. I will not be going there anymore and will not recommend anyone to go there either. The food is not worth the price, plenty of other places near by.",1-star,negative
373,cafes_list,"Open to the public, this is a hidden gem of Tempe. The view of the lake is beautiful, it's affordable, and the wide variety of food is satisfying and delicious. Easy, free parking is available in the garages or on the street in front. Don't expect gourmet fare, but go for solid comfort food and great views at a good price -- a winning combo in my book!",4-star,positive
374,cafes_list,The only reason to eat here is because you have no other choice. Employees are indifferent with no sense of urgency. They only acknowledge you if forced and it is glaringly apparent that they do not value their customers or their time. The place is clean and the food is fair by nothing to cross the street for. View is nice.,2-star,negative
375,cafes_list,This place is just plain nasty and overpriced. It is basically a cafeteria for the State Farm offices in Marina Heights but technically i think the public could go in there. Don't.,1-star,negative
376,cafes_list,"I'm not a tea lover but thanks to this sweet little coffee shop, because I can say that I changed my mind for ever. Like first impression, the place is cozy, very well decorated and warm. They offer coffee, tea, sandwiches and desert. In the begging I was confused between the tutti frutti tea & the persian tea and finally I opted for the last one !! the mixe of persian rose, orange blossom, lemon and honey is just perfect. I'm happy that a friend of mine invited me to discover this place and I'll definitley return for another cup of tea and sure I'll recommand it to my friends.",5-star,positive
377,cafes_list,"Great rustic, cozy, kind of bohemian vibe. Perfect if you're looking for a small, familiar place to study or get some peace. Not loud, but not completely quiet because it's a small space, but the comfort of the space makes up for that very easily. The food is great, not to mention their different pleasant drinks they offer. Nothing like any other café you've seen. They offer water and syrup based beverages, a couple being saffron syrup, hibiscus syrup, and rose as well, which are all super refreshing and tasty. Most importantly the ambiance is super unique as it has a home-y feel to it, with cozy couches and comfortable seats. If I could describe the setting in a more understandable way I'd say it's sort of bohemian, with a natural and earthy feel (no earthy scent though don't worry lol), and also extremely student friendly with many books displayed on the shelves all around the café. There is also free wifi. Regular coffee options are of course offered as well, for the less daring of the traditional Persian drinks. Again, they offer very good sandwiches and pastries, as well as ethnically different desserts as to what would be expected in other cafés, which is greatly appreciated. Great for after a long day at school, at the Museum of Fine Arts as it's only a short walk away, or simply a big day of walking around in the city. Would definitely recommend, and I come every time I come downtown :)",5-star,positive
378,cafes_list,"This Persian cafe is a delight to visit and get some work done (if required). With gentle music, good food, and fantastic tea; Cafe Aunja left little to be desired. The ambiance was great, but the food was pricy considering my vegetable sandwich was mediocre. However, with all factors accounted for, (free and quick WiFi), I recommend visiting for their tea and coffee.",4-star,positive
379,cafes_list,"Cafes like this are just one of the many reasons I miss Montreal so much. This places manages to hit a perfect checklist of things I want in a coffee shop, and I'll run through some of them. A: Good working environment. Despite being in a fairly small place, there is a lot of seating, it is fully economized (no wasted space here), and it still doesn't feel like everybody's elbow to elbow. There's also wifi. B: Solid tea and coffee options. The tea latte was a favorite of mine, and you get a shocking amount of beverage out of that little teapot. But some of their non-caffeinated options are just as good: water flavored with lemon and a variety of spices is surprisingly good at waking you up without leaving you jittery. C: The orienting theme is Persian, which comes across in the decor. It's not overly stylized, but it doesn't feel sterile like so many other cafes. D: The baked goods are seriously on point. I had a rosewater and saffron cake that was perfectly balanced in terms of flavor, with nothing too overwhelming or at risk of smothering the other flavors, and that is a difficult combination to pull off. E: Having sandwiches available for purchase. Much as I love baked goods and coffee, eventually the human body needs something more substantial to function. And the sandwiches aren't like the bland crap you find in so many other places, but are actually well-made, with appropriate levels of condiments. Even the bread is good. Maybe I'll move back here.",5-star,positive
380,cafes_list,"This is it. I just discovered my favourite coffee shop in Montreal. This place is located on Sherbrooke street but it's nothing like crazy hustle in downtown. I really like the ambiance, decor, and quietness. The tea latte and orange and coconut cake that I ordered were also wonderful.",5-star,positive
381,cafes_list,I live in Cafe Aunja basically . I have been going to this place for years. I love their chai with freshly backed in Cafe Aunja . Very nice and warm environment with tradition classic design makes you feel relax and enjoy .,4-star,positive
382,cafes_list,Got horrible food poisoning from the half cheese sandwich and salad trio. Shared tea and no one else got sick. Had not eaten before this so positive it was from Aunja. Shame because it's a neat place and I want to support local business!,1-star,negative
383,cafes_list,"Loved it here. I just had a pudding, but the atmosphere is great, the service is awesome, and there's a great selection of tea.",5-star,positive
384,cafes_list,"Cafe Aunja is one of the most beautiful cafes in Montreal, and you know there is no shortage of cafes in Montreal!! There are plants, hanging lights, communal tables, comfy chairs, art work on display, antique looking chairs & tables, bookshelves, persian pottery & tiles, exposed brick, and more! Even their dishes are cute! I've come here to work or study and despite being a popular spot, it's pretty quiet & cozy! Their prices are slightly higher than the average independent cafe in Montreal but it's honestly marginal. They have tons of different types of tea so definitely check it out if you're a tea snob. I really like their tea latte. Good service, too! Cafe Aunja also hosts many events and they set up a hafseen in March for Persian new year. If you're visiting Montreal and staying downtown or visiting the Montreal Fine Arts Museum (Musee de Beaux Arts), I definitely recommend checking out Cafe Aunja. It's also a good place to study!",5-star,positive
385,cafes_list,Nice little cafe. Ordered a latte which was very good and half an avocado sandwich which was pretty healthy but a little bland. A sprinkle of salt would have helped. Wanted to order soup but they don't start serving it until 12,4-star,positive
386,cafes_list,"This place has a chill and comfy vibe of a local cafe but still nails their decorations with globe lights, paintings and antique wooden furniture. It feels very relaxing to be there, especially because they specialize in teas in mason jars. Although a little overpriced, it's nothing too different from other overpriced cafes and their drinks are very unique so I say it's worth it. I love their London Fog because they serve it with dried lavender on top, which adds a nice touch.",4-star,positive
387,cafes_list,"The place in itself feels very special! The wooden tables, the brick walls, the jazz music playing in the background, the book shelves, the sweet smell, and the fairy lights adding a factory vibe to this cosy place. Staff is very welcoming, and its easy to get some work done. Their limonade is delicious!",5-star,positive
388,cafes_list,"Very nice place for an afternoon tea or coffee, or for a pick-up after visiting the museum! It is beautifully decorated and has a nice vibe to it. The menu is good and the teas/coffees themselves are also good. A bit pricey, but worth it!",4-star,positive
389,cafes_list,"If you're a big tea fan, you'd love this one, especially if you're a Concordia student (it's literally down the road from the HB). The prices are not super cheap, but they are well worth the price. The first time I was there, I got to sit at the window seat with really cute plants next to me, with this beautiful cup of tea. It was so nice! And the service was really great too, the cashier kindly explain the menu and recommended according to what I wanted that day. It's probably a great place to bring a date if you want it to be cutesy. I know I'd be swooning if you brought me there (especially if we get the window seat).",5-star,positive
390,cafes_list,"Had a nice tea latte here with my friend. I loved that our drinks came in their own individual teapots, but I thought the tea itself was a little bland. Pricey, too. Still, it was a great place to escape from the cold in for an hour.",3-star,negative
391,cafes_list,"Downtown Gem tucked away with simplicity, charm, and a wholesome menu. I had a warm & fresh brie baguette sandwich, with light lentil soup, flavourful with fresh herbs, and a lemonade prettied with fresh mint. Cozy, fresh, peaceful. A welcome change from the bustling downtown vibe. As someone else mentioned, its ambience is nicely paired with a visit to the Musée des Beaux Arts.",5-star,positive
392,cafes_list,"Lovely café close to Concordia and Museum of fine arts, very artsy decor and cute menu, the price is a bit high but worth it, their blend of tea is really original and colourful! I like the Persian colours one very much!",4-star,positive
393,cafes_list,"We came here after touring the museum of fine arts, as it's only a block away. Great service, tasty food, and cute ambiance! Their sandwiches are delicious and the summer tea drinks are unique and refreshing. The waiter even gave us a few smaller drinks to try on the house. A little on the pricy side but well worth checking out if you're in the area.",5-star,positive
394,cafes_list,"Cute and cosy. Studious and quiet ambiance on a Tuesday evening. Try the big pot of tea where you can create your own tea blend and get a free biscotti! Great quality full leaves herbal teas available. Persian Rose flower, verbena, mountain tea, Lilly, magnolia, peach flower...wehewww, my head is spinning. Delicious homemade cakes. Will be back to play chess. That's all you need to know!",5-star,positive
395,cafes_list,"In the concrete jungle that is downtown - this place is tops for lovely vibes, pretty decor and fancy Persian tea. Love!",4-star,positive
396,cafes_list,"lovely atmosphere, basic good food, like sandwiches and salads. A good variety of tea, and coffee too. I was a bit disappointed in their mint lemonade, I expected it to be blended together, but it was just a lemonade with mint leaves in it (which is good too, but not what I expected).",4-star,positive
397,cafes_list,"Lots of tea selection here, and lovely decor as well. One or my favorite study spots - good wifi (passwords gingertea), outlets available, and they have both savoury food (sandwiches or soup) and great pastries as well! Also a great spot for catching up with friends.",5-star,positive
398,cafes_list,"A beautifully decorated Iranian tea place in downtown Montreal, near Concordia campus. Decor: The high point of this place is its beautiful inviting decor. Warm string lights and wooden floors, chalkboard menu and vintage furniture. Bookshelves. Drinks and food: I've only tried the special tea drinks: ginger & thyme and a mint tea. They come in mason jars and are very tasty. Hours: open til 10 p.m. Yay! :) Work-friendly: There are a few plugs for laptops, wifi is good. The chairs are mostly wooden. During the day, the atmosphere is quiet and work-friendly. There can sometimes be events at night. Staff and service: I've had mixed experiences with staff. One time service was super slow and they forgot to bring our order. But other times it was prompt. Again, one time the cashier was pretty unfriendly, but other times staff have been chatty and friendly. The owner is friendly and involved in the community and likes to host events (ex. readings, Nuit Blanche activities). You order at the counter, then pay at the end as you leave.",4-star,positive
399,cafes_list,"had relaxing tea time for an hour and more. just looking from outside, you can know that this is a right cafe to try. all you can blend tea to share for 2-3per (7.50$), delicious fresh cake, cute cups, comfortable sofa, relaxing but fashionable atmosphere, lots tables, artistic website. i totally felt in love with this Iranian style tea service. you choose your pot, then mix your favourite herbs, dry flowers, fruits, teas, by yourself. all stuffs are so neatly and so beautifully presented in glass jars that you feel like you wanna try them all. i will definitely come back, for coffee next time:)",5-star,positive
400,cafes_list,"I am a fan because this café is really heart-warming. The place has a nice decoration and a enjoyable atmosphere. You can find books, a lot of tea boxes, chess (not sure) games, a couch and an old keyboard. Also, it is so close to Concordia I have been there 3 times, and I must say, my heart likes the place better than my wallet does... Indeed, the latte and the home-made lemonade were actually good (although I am usually not a huge fan of lemon things). The tea I tasted was ok but could have been better if I had received good advice from the waiter (who did not look like he was passionate). Still, I will try not to go too often, as the prices are not the cheapest, but, well, I guess you also pay for the atmosphere and the cute little tea set they serve you in.",4-star,positive
401,cafes_list,"Just had the worst pasta ever in my life here...worst presentation, knew the taste won't be good already.I should say the interior design is nice, and the vibe is pretty good for a weekend chill. But food is over priced. The tasteless pasta + lemonade cost me $14+. I will attach a picture",1-star,negative
402,cafes_list,I was visiting Montreal and a friend took me to Cafe Aunja for a tea. What a charming little place. It's definitely unique in its own way. If you like to have a tea or coffee and enjoy a comforting environment while reading a book or doing some work this is the place.,5-star,positive
403,cafes_list,"The place is AWESOME!! I love it more than any place in Montreal. I feel comfortable and relaxed whenever I am at Cafe Aunja. The owners are so friendly, when you enter the place they smile at you and during their service they behave as if you are at one of your best friend's place. They have a creative choice of mix and match that you can mix any kind of tea with additives of your choice! I love to seat there for hours and hours and read books or talk to a friend in a cozy environment. I love this place and it's my first choice whenever I want to feel home while not going home!",5-star,positive
404,cafes_list,"I come here again and again. An awesome place to spend a couple of hours in. You can find a variety of tables and chairs around. Quiet place in general (except some weekends when there is an event going on). You can even throw your birthday here. They have a very nice collection of teas from which you can select any mix & match that you like, AND it is called the ""Mix & Match"" Shelf! The environment is quite cosy and nice. You will find its walls full of pictures, mostly head shots of anonymous people by Hamed, one of the owners of this place who is a professional photographer as well. Their coffee is nice, very delicious sweets and newly awesome croissants. They even have some warm food like paninis and soup. I have tried their Mushroom soup. It is served in a bread! YES! They pour the soup in the bread and serve it for you. It is really great. You can taste the mushrooms. It is really delicious.",5-star,positive
405,cafes_list,"Awful Place, Awful Service! Rude hosts, bad service, aggressive and unprofessional staff. The staff are untrained and have no idea about running a business. The staff are so aggressive they don't welcome costumers and while taking orders give attitude to the costumers. Their service is so bad it takes 45 mins to 1 h to have your order taken and another hour to receive your order wrong. They host private events during the public openings which makes the costumers so uncomfortable. The food quality is very low to be said and heavily competes with their service level. I strongly not recommend this place if you want a good food, good service and fun as these people are totally against all.",1-star,negative
406,cafes_list,"fresh green salad, perfectly dressed with balsamic, lovely chicken soup. on a cold winters day, followed by veal medallions. just great!l",4-star,positive
407,cafes_list,The food quality doesn't match the place at all. I think it's ok for a pub but this place is supposed to be a nice place for professional lunches. I had the chicken flatbread and the chicken was more like subway chicken! With so many options around that area I won't pick this place for lunch.,2-star,negative
408,cafes_list,Fairly average Italian food other than the meatballs. Too many good Italian places in Pittsburgh to choose here. Interior could use an update. Beer selection below average and nothing special happening with speciality drinks.,2-star,negative
409,cafes_list,"I went there after an interview with Highmark. I was satisfied. Nice atmosphere, may be a little pricey for a day to day lunch, but would be a nice treat to yourself every once and a while, My salad was what I expected, Fresh leafy greens and very good house dressing. My meal was enjoyable I got spicy beef dish and it came with potatoes. Dessert was very good. Overall, not a bad place, I would go back.",4-star,positive
